case_id,category,split,replay_verified,tx_hash,frame_index,depth,parent,call_tree,kind,target_address,target_role,function,decoded,value,gas,outcome,args_preview,events_preview,is_gt_vuln_function,role,essential,annotator,notes
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,108,9,89,                  [CALL] 0x6085Bc..4686.03ddf252(),CALL,0x6085Bc95F506c326DCBCD7A6dd6c79FBc18d4686,,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0b3ee897f233f...,"Transfer(from: 0x0000000000000000000000000000000000000000, to: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, amount: 5084687419812024051199999 [5.084e24])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,109,9,89,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,110,9,89,                  [CALL] 0xe025E3..D9DC.03ddf252(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c72000000000000000000000000a0b3ee897f233f...,"Transfer(from: 0x583c21631c48D442B5C0E605d624f54A0B366c72, to: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, amount: 310930612374274603970808264 [3.109e26])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,111,9,89,                  [DELEGATECALL] 0x3297c8..31a6.requireLiquidity(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,requireLiquidity,yes,,12617,Stop,0xA0b3ee897f233F385E5D61086c32685257d4f12b,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,112,10,111,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,113,10,111,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,114,11,113,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,115,6,69,            [CALL] 0x6B1754..1d0F.decimals(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,decimals,yes,,240,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,116,6,69,            [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,117,6,69,            [CALL] 0xe025E3..D9DC.withdraw(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,withdraw,yes,,65358,Return,"0, 38904507348306697267428294 [3.89e25]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,118,7,117,              [CALL] 0x271828..25d3.e9c4a3ac(),CALL,0x27182842E098f60e3D576794A5bFFb0777E025d3,,e9c4a3ac,no,,65068,Return,441a3e700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202e5991bf52e5118fbbc6a0b3ee897f233f385e5d6108...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,119,8,118,                [DELEGATECALL] 0xbb0D4b..4c0a.441a3e70(),DELEGATECALL,0xbb0D4bb654a21054aF95456a3B29c63e8D1F4c0a,,441a3e70,no,,64223,Stop,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202e5991bf52e5118fbbc6a0b3ee897f233f385e5d61086c326852...,"RequestWithdraw(param0: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, param1: 38904507348306697267428294 [3.89e25]) | Withdraw(param0: 0x6B175474E89094C44Da98b954...",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,120,9,119,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,121,9,119,                  [CALL] 0x6B1754..1d0F.transfer(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,transfer,yes,,25374,Return,"0xA0b3ee897f233F385E5D61086c32685257d4f12b, 38904507348306697267428294 [3.89e25]","Transfer(from: 0x27182842E098f60e3D576794A5bFFb0777E025d3, to: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, amount: 38904507348306697267428294 [3.89e25])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,122,9,119,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,123,9,119,                  [DELEGATECALL] 0x42ec0e..eE89.computeInterestRate(),DELEGATECALL,0x42ec0eb1d2746A9f2739D7501C5d5608bdE9eE89,,computeInterestRate,yes,,1099,Return,"0x6B175474E89094C44Da98b954EedeAC495271d0F, 4294967295 [4.294e9]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,124,9,119,                  [CALL] 0xe025E3..D9DC.03ddf252(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef000000000000000000000000a0b3ee897f233f385e5d61086c32685257d4f12b00000000000000000000000000000000000000...,"Transfer(from: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, to: 0x0000000000000000000000000000000000000000, amount: 38064411973236041314928395 [3.806e25])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,125,9,119,                  [DELEGATECALL] 0x3297c8..31a6.requireLiquidity(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,requireLiquidity,yes,,12617,Stop,0xA0b3ee897f233F385E5D61086c32685257d4f12b,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,126,10,125,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,127,10,125,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,128,11,127,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,129,6,69,            [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0xA0b3ee897f233F385E5D61086c32685257d4f12b,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,130,6,69,            [CALL] 0x6B1754..1d0F.transfer(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,transfer,yes,,23374,Return,"0xeBC29199C817Dc47BA12E3F86102564D640CBf99, 38904507348306697267428294 [3.89e25]","Transfer(from: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, to: 0xeBC29199C817Dc47BA12E3F86102564D640CBf99, amount: 38904507348306697267428294 [3.89e25])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,131,3,6,      [STATICCALL] 0x6C3c78..379d.scaledTotalSupply(),STATICCALL,0x6C3c78838c761c6Ac7bE9F59fe808ea2A6E4379d,,scaledTotalSupply,yes,,7463,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,132,4,131,        [DELEGATECALL] 0x3F87b8..3E08.scaledTotalSupply(),DELEGATECALL,0x3F87b818f94F3cC21e47FD3Bf015E8D8183A3E08,,scaledTotalSupply,yes,,2355,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,133,3,6,      [STATICCALL] 0x778A13..8E92.getSupplyData(),STATICCALL,0x778A13D3eeb110A4f7bb6529F99c000119a08E92,,getSupplyData,yes,,14309,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,134,4,133,        [DELEGATECALL] 0xD23A44..9F7c.getSupplyData(),DELEGATECALL,0xD23A44eB2db8AD0817c994D3533528C030279F7c,,getSupplyData,yes,,9189,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,135,3,6,      [CALL] 0x028171..68A3.mintToTreasury(),CALL,0x028171bCA77440897B824Ca71D1c56caC55b68A3,,mintToTreasury,yes,,34069,Return,"37049690136868391 [3.704e16], 1082430249077049159667713527 [1.082e27]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,136,4,135,        [DELEGATECALL] 0x7b2a3C..7bD0.mintToTreasury(),DELEGATECALL,0x7b2a3CF972C3193F26CdeC6217D27379b6417bD0,,mintToTreasury,yes,,33458,Stop,"37049690136868391 [3.704e16], 1082430249077049159667713527 [1.082e27]","Transfer(from: 0x0000000000000000000000000000000000000000, to: 0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c, amount: 37049690136868391 [3.704e16]) | Mint(param0: ...",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,137,5,136,          [CALL] 0xd78492..f6b5.handleAction(),CALL,0xd784927Ff2f95ba542BfC824c8a8a98F3495f6b5,,handleAction,yes,,15654,Return,"0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c, 412996647536525227195070187 [4.129e26], 3725077920697105861973513 [3.725e24]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,138,6,137,            [DELEGATECALL] 0xD9ED41..CE31.handleAction(),DELEGATECALL,0xD9ED413bCF58c266F95fE6BA63B13cf79299CE31,,handleAction,yes,,10537,Stop,"0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c, 412996647536525227195070187 [4.129e26], 3725077920697105861973513 [3.725e24]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,139,3,6,      [STATICCALL] 0x028171..68A3.totalSupply(),STATICCALL,0x028171bCA77440897B824Ca71D1c56caC55b68A3,,totalSupply,yes,,3196,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,140,4,139,        [DELEGATECALL] 0x7b2a3C..7bD0.totalSupply(),DELEGATECALL,0x7b2a3CF972C3193F26CdeC6217D27379b6417bD0,,totalSupply,yes,,2588,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,141,5,140,          [STATICCALL] 0x7d2768..c7A9.getReserveNormalizedIncome(),STATICCALL,0x7d2768dE32b0b80b7a3454c06BdAc94A69DDc7A9,,getReserveNormalizedIncome,yes,,1482,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,142,6,141,            [DELEGATECALL] 0xC6845a..5baf.getReserveNormalizedIncome(),DELEGATECALL,0xC6845a5C768BF8D7681249f8927877Efda425baf,,getReserveNormalizedIncome,yes,,871,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,143,3,6,      [STATICCALL] 0x778A13..8E92.getTotalSupplyAndAvgRate(),STATICCALL,0x778A13D3eeb110A4f7bb6529F99c000119a08E92,,getTotalSupplyAndAvgRate,yes,,3535,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,144,4,143,        [DELEGATECALL] 0xD23A44..9F7c.getTotalSupplyAndAvgRate(),DELEGATECALL,0xD23A44eB2db8AD0817c994D3533528C030279F7c,,getTotalSupplyAndAvgRate,yes,,2924,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,145,3,6,      [STATICCALL] 0x6C3c78..379d.scaledTotalSupply(),STATICCALL,0x6C3c78838c761c6Ac7bE9F59fe808ea2A6E4379d,,scaledTotalSupply,yes,,963,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,146,4,145,        [DELEGATECALL] 0x3F87b8..3E08.scaledTotalSupply(),DELEGATECALL,0x3F87b818f94F3cC21e47FD3Bf015E8D8183A3E08,,scaledTotalSupply,yes,,355,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,147,3,6,      [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x028171bCA77440897B824Ca71D1c56caC55b68A3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,148,3,6,      [STATICCALL] 0xfffE32..B62a.calculateInterestRates(),STATICCALL,0xfffE32106A68aA3eD39CcCE673B646423EEaB62a,,calculateInterestRates,yes,,15675,Return,"0x6B175474E89094C44Da98b954EedeAC495271d0F, 357429133375135290960274460 [3.574e26], 1202549117746117945314643 [1.202e24], 88435485712227506765072046 [8.843e25],...",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,149,4,148,        [STATICCALL] 0xB53C1a..c8c5.getLendingRateOracle(),STATICCALL,0xB53C1a33016B2DC2fF3653530bfF1848a515c8c5,,getLendingRateOracle,yes,,2559,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,150,4,148,        [STATICCALL] 0x8A32f4..5c7D.getMarketBorrowRate(),STATICCALL,0x8A32f49FFbA88aba6EFF96F45D8BD1D4b3f35c7D,,getMarketBorrowRate,yes,,2486,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,151,3,6,      [CALL] 0x6B1754..1d0F.transferFrom(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,transferFrom,yes,,3818,Return,"0xeBC29199C817Dc47BA12E3F86102564D640CBf99, 0x028171bCA77440897B824Ca71D1c56caC55b68A3, 30027000000000000000000000 [3.002e25]","Transfer(from: 0xeBC29199C817Dc47BA12E3F86102564D640CBf99, to: 0x028171bCA77440897B824Ca71D1c56caC55b68A3, amount: 30027000000000000000000000 [3.002e25])",,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,1,0,,[CALL] 0x4095F0..0077.ac9650d8(),CALL,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,attack_contract,ac9650d8,no,,357545,Return,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000500000000000000000000000000000000...,,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,2,1,1,  [DELEGATECALL] 0x4095F0..0077.approve2(),DELEGATECALL,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,attack_contract,approve2,yes,,35829,Return,"((0x45804880De22913dAFE09f4980848ECE6EcbAf78, 132577813003136114 [1.325e17], 281474976710655 [2.814e14], 0), 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 1728901...",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,3,2,2,    [CALL] 0x000000..8BA3.permit(),CALL,0x000000000022D473030F116dDEE9F6B43aC78BA3,,permit,yes,,30786,Return,"0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, ((0x45804880De22913dAFE09f4980848ECE6EcbAf78, 132577813003136114 [1.325e17], 281474976710655 [2.814e14], 0), 0x4095F...","Permit(param0: 0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, param1: 0x45804880De22913dAFE09f4980848ECE6EcbAf78, param2: 0x4095F064B8d3c3548A3bebfd0Bbfd04750E3007...",,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,4,3,3,      [STATICCALL] PRECOMPILES.ecrecover(),STATICCALL,PRECOMPILES,,ecrecover,yes,,3000,Return,"0xd13eddaf580b66fcb4f0541d760abacaaae1f9d6f9acf13c9b9ca98bf961e417, 28, 98852746398694463012696763951094656322112690794018735646597879501801162016768, 109143350...",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,5,1,1,  [DELEGATECALL] 0x4095F0..0077.transferFrom2(),DELEGATECALL,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,attack_contract,transferFrom2,yes,,66922,Return,"0x45804880De22913dAFE09f4980848ECE6EcbAf78, 132577813003136114 [1.325e17]",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,6,2,5,    [STATICCALL] 0x458048..Af78.balanceOf(),STATICCALL,0x45804880De22913dAFE09f4980848ECE6EcbAf78,,balanceOf,yes,,10269,Return,0x02DBE46169fDf6555F2A125eEe3dce49703b13f5,,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,7,3,6,      [DELEGATECALL] 0x74271F..e42a.balanceOf(),DELEGATECALL,0x74271F2282eD7eE35c166122A60c9830354be42a,,balanceOf,yes,,2990,Return,0x02DBE46169fDf6555F2A125eEe3dce49703b13f5,,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,8,2,5,    [CALL] 0x000000..8BA3.transferFrom(),CALL,0x000000000022D473030F116dDEE9F6B43aC78BA3,,transferFrom,yes,,51930,Return,"0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 132577813003136114 [1.325e17], 0x45804880De22913dAFE09f4980848ECE6EcbAf7...",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,9,3,8,      [CALL] 0x458048..Af78.transferFrom(),CALL,0x45804880De22913dAFE09f4980848ECE6EcbAf78,,transferFrom,yes,,50538,Return,"0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 132577813003136114 [1.325e17]",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,10,4,9,        [DELEGATECALL] 0x74271F..e42a.transferFrom(),DELEGATECALL,0x74271F2282eD7eE35c166122A60c9830354be42a,,transferFrom,yes,,49750,Return,"0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 132577813003136114 [1.325e17]","Transfer(from: 0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, to: 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, amount: 132577813003136114 [1.325e17]) | Transfer(fro...",,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,11,1,1,  [DELEGATECALL] 0x4095F0..0077.morphoSupplyCollateral(),DELEGATECALL,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,attack_contract,morphoSupplyCollateral,yes,,60859,Return,"(0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48, 0x45804880De22913dAFE09f4980848ECE6EcbAf78, 0xDd1778F71a4a1C6A0eFebd8AE9f8848634CE1101, 0x870aC11D48B15DB9a138Cf899...",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,12,2,11,    [STATICCALL] 0x458048..Af78.allowance(),STATICCALL,0x45804880De22913dAFE09f4980848ECE6EcbAf78,,allowance,yes,,4314,Return,"0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,13,3,12,      [DELEGATECALL] 0x74271F..e42a.allowance(),DELEGATECALL,0x74271F2282eD7eE35c166122A60c9830354be42a,,allowance,yes,,3532,Return,"0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,14,2,11,    [CALL] 0xBBBBBb..FFCb.supplyCollateral(),CALL,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,victim,supplyCollateral,yes,,50660,Return,"(0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48, 0x45804880De22913dAFE09f4980848ECE6EcbAf78, 0xDd1778F71a4a1C6A0eFebd8AE9f8848634CE1101, 0x870aC11D48B15DB9a138Cf899...",topic 0: 0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184 topic 1: 0x8eaf7b29f02ba8d8c1d7aeb587403dcb16e2e943e4e2f5f94b0963c2386406c9 topic 2:...,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,15,3,14,      [CALL] 0x4095F0..0077.onMorphoSupplyCollateral(),CALL,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,attack_contract,onMorphoSupplyCollateral,yes,,1606,Stop,"132577813003136114 [1.325e17], 0x0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000...",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,16,3,14,      [CALL] 0x458048..Af78.transferFrom(),CALL,0x45804880De22913dAFE09f4980848ECE6EcbAf78,,transferFrom,yes,,18638,Return,"0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb, 132577813003136114 [1.325e17]",,,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,17,4,16,        [DELEGATECALL] 0x74271F..e42a.transferFrom(),DELEGATECALL,0x74271F2282eD7eE35c166122A60c9830354be42a,,transferFrom,yes,,17850,Return,"0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, 0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb, 132577813003136114 [1.325e17]","Transfer(from: 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, to: 0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb, amount: 132577813003136114 [1.325e17]) | Transfer(fro...",,,,,
C18,price_oracle_manipulation,test,yes,0x256979ae169abb7fbbbbc14188742f4b9debf48b48ad5b5207cadcc99ccb493b,18,1,1,  [DELEGATECALL] 0x4095F0..0077.morphoSetAuthorizationWithSig(),DELEGATECALL,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,attack_contract,morphoSetAuthorizationWithSig,yes,,56081,Return,"(0x02DBE46169fDf6555F2A125eEe3dce49703b13f5, 0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077, true, 0, 1728901150 [1.728e9]), (27, 0x2dff2f5008b6acb3c7854806df545342...",,,,,,
